Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num Ki67,Num Ki67: PD1,Num PD1,Num touching,Num touching: Ki67,Num touching: Ki67: PD1,Num touching: PD1,Area µm^2,Perimeter µm
Tonsil_flip.ome.tif,be7761bf-2c9f-4091-842d-6238b89176d5,Annotation,,TBMacs,Annotation (GC),Polygon,1282.8,906.9,0,0,0,0,0,0,0,0,83.97,66.3
Tonsil_flip.ome.tif,6e784f87-7c3c-4472-8707-fe5b0ee2d867,Annotation,,TBMacs,Annotation (GC),Polygon,903.96,1199,0,0,0,0,0,0,0,0,82.28,64.35
Tonsil_flip.ome.tif,2293b34c-26ea-4146-b408-113155cf8070,Annotation,,TBMacs,Annotation (GC),Polygon,1118.3,884.19,0,0,0,0,0,0,0,0,80.28,62.4
Tonsil_flip.ome.tif,7163130c-da56-4b13-9dd5-04fc8862109a,Annotation,,TBMacs,Annotation (GC),Polygon,788.12,1067,0,0,0,0,0,0,0,0,79.24,91.89
Tonsil_flip.ome.tif,1b7fdba8-656c-45fc-9877-9020c0552067,Annotation,,TBMacs,Annotation (GC),Polygon,1001,1179.8,0,0,0,0,0,0,0,0,77.42,83.2
Tonsil_flip.ome.tif,d7b4a312-e784-475e-ae20-2af32d047fcb,Annotation,,TBMacs,Annotation (GC),Polygon,1250.7,976.23,0,0,0,0,0,0,0,0,76.68,107.25
Tonsil_flip.ome.tif,66929ab3-233e-47a7-89c3-7acd7ccd4f29,Annotation,,TBMacs,Annotation (GC),Polygon,912.69,1216.6,0,0,0,0,0,0,0,0,76.47,68.25
Tonsil_flip.ome.tif,7bf8148a-3d7a-43ec-8247-a5a658eada71,Annotation,,TBMacs,Annotation (GC),Polygon,897.96,1088.6,0,0,0,0,0,0,0,0,74.89,78
Tonsil_flip.ome.tif,63f680e5-53cd-49c1-900a-56f6d699089e,Annotation,,TBMacs,Annotation (GC),Polygon,1104.9,805.47,0,0,0,0,0,0,0,0,70.98,59.8
Tonsil_flip.ome.tif,70a04ac2-5ec7-4a45-a7eb-3664ec375612,Annotation,,TBMacs,Annotation (GC),Polygon,1117.5,1154.8,0,0,0,0,0,0,0,0,69.71,78.65
Tonsil_flip.ome.tif,b3f76df7-c519-4bfc-b927-c5313ce71146,Annotation,,TBMacs,Annotation (GC),Polygon,789.43,952.72,0,0,0,0,0,0,0,0,68.02,62.4
Tonsil_flip.ome.tif,0f6d2f55-b89e-49e1-8622-f35486dd069f,Annotation,,TBMacs,Annotation (GC),Polygon,1058.4,790.06,0,0,0,0,0,0,0,0,66.65,48.75
Tonsil_flip.ome.tif,18bc6c38-9711-446b-8ef9-5a7dd29732e3,Annotation,,TBMacs,Annotation (GC),Polygon,831.32,1021.1,0,0,0,0,0,0,0,0,61.16,58.5
Tonsil_flip.ome.tif,0364339b-f2a1-4c42-90c8-4c8746d67d94,Annotation,,TBMacs,Annotation (GC),Polygon,906.97,1183.6,0,0,0,0,0,0,0,0,60.63,48.1
Tonsil_flip.ome.tif,18275477-faca-4436-9a5d-f9df6a5337ff,Annotation,,TBMacs,Annotation (GC),Polygon,1237.9,944.5,0,0,0,0,0,0,0,0,60.63,66.95
Tonsil_flip.ome.tif,fa5d3b19-ceb9-43f3-92b5-caef080a60e1,Annotation,,TBMacs,Annotation (GC),Polygon,1033.1,907.98,0,0,0,0,0,0,0,0,59.78,76.05
Tonsil_flip.ome.tif,d5eafa8c-79e0-4bc8-a54e-02ac531221f6,Annotation,,TBMacs,Annotation (GC),Polygon,974.45,1140.6,0,0,0,0,0,0,0,0,53.02,48.1
Tonsil_flip.ome.tif,3f6406b0-1c55-43e6-8355-73370d5cbaa2,Annotation,,TBMacs,Annotation (GC),Polygon,950.68,1147.5,0,0,0,0,0,0,0,0,52.07,52.65
Tonsil_flip.ome.tif,80261839-4593-4651-9a61-e510a01675b9,Annotation,,TBMacs,Annotation (GC),Polygon,1155.7,792.78,0,0,0,0,0,0,0,0,50.25,41.6
Tonsil_flip.ome.tif,92b14c74-fad9-47bc-a783-93a9419a3358,Annotation,,TBMacs,Annotation (GC),Polygon,1156.5,1163.5,0,0,0,0,0,0,0,0,49.96,48.1
Tonsil_flip.ome.tif,dd0e512f-2a36-4dad-a59d-efc63f4b94a8,Annotation,,TBMacs,Annotation (GC),Polygon,894.78,969.93,0,0,0,0,0,0,0,0,49.96,47.45
Tonsil_flip.ome.tif,bc545a38-9c46-49e8-8890-39756c4aa0de,Annotation,,TBMacs,Annotation (GC),Polygon,1017.8,786.98,0,0,0,0,0,0,0,0,49.64,45.5
Tonsil_flip.ome.tif,cf90a55a-a2d6-4eb5-957b-b16b9f538284,Annotation,,TBMacs,Annotation (GC),Polygon,1223.1,870.06,0,0,0,0,0,0,0,0,46.58,52
Tonsil_flip.ome.tif,9a2a391d-077f-472f-8d09-1f2da0b3bc4f,Annotation,,TBMacs,Annotation (GC),Polygon,853.67,996.89,0,0,0,0,0,0,0,0,45.95,48.75
Tonsil_flip.ome.tif,81ea4e97-a2d4-46a3-87f6-686e73568773,Annotation,,TBMacs,Annotation (GC),Polygon,1223.1,1194.1,0,0,0,0,0,0,0,0,45,56.08
Tonsil_flip.ome.tif,638293af-247f-4949-9da5-f39c3031c080,Annotation,,TBMacs,Annotation (GC),Polygon,888.01,865.9,0,0,0,0,0,0,0,0,43.73,44.2
Tonsil_flip.ome.tif,6886cfe0-d896-4366-ac00-59eb47fe3b3b,Annotation,,TBMacs,Annotation (GC),Polygon,1040.5,798.92,0,0,0,0,0,0,0,0,43.09,35.1
Tonsil_flip.ome.tif,437dba3e-3dba-4edf-beca-685890351b51,Annotation,,TBMacs,Annotation (GC),Polygon,938.7,1236.5,0,0,0,0,0,0,0,0,42.25,45.98
Tonsil_flip.ome.tif,bc441f25-3d79-4b96-93f7-f43b611181f9,Annotation,,TBMacs,Annotation (GC),Polygon,889.81,1097.6,0,0,0,0,0,0,0,0,41.62,44.2
Tonsil_flip.ome.tif,a10ca355-e597-4238-bca1-61c76344de5f,Annotation,,TBMacs,Annotation (GC),Polygon,1285.5,1094.3,0,0,0,0,0,0,0,0,41.41,33.8
Tonsil_flip.ome.tif,34a5e13a-de93-439f-b7bd-aaddad851bce,Annotation,,TBMacs,Annotation (GC),Polygon,1008.8,897.8,0,0,0,0,0,0,0,0,40.56,40.95
Tonsil_flip.ome.tif,512ce185-0615-4791-9493-3c80bbcf19cd,Annotation,,TBMacs,Annotation (GC),Polygon,1185.3,1146.3,0,0,0,0,0,0,0,0,40.03,33.15
Tonsil_flip.ome.tif,a46ba6e0-8d8d-442a-9fab-fe976ba05204,Annotation,,TBMacs,Annotation (GC),Polygon,937.09,1130.4,0,0,0,0,0,0,0,0,38.13,43.55
Tonsil_flip.ome.tif,d3ee62bb-732b-408b-b424-b8723381f094,Annotation,,TBMacs,Annotation (GC),Polygon,1261.3,1017.3,0,0,0,0,0,0,0,0,36.65,48.75
Tonsil_flip.ome.tif,30fcb53b-6c38-4e8f-8c57-302266a60d77,Annotation,,TBMacs,Annotation (GC),Polygon,1051.5,869.2,0,0,0,0,0,0,0,0,35.28,60.45
Tonsil_flip.ome.tif,a1cfb61b-3384-4bfe-9d2a-bd2d432e5482,Annotation,,TBMacs,Annotation (GC),Polygon,827.33,1165.1,0,0,0,0,0,0,0,0,34.14,41.88
Tonsil_flip.ome.tif,4d7d58df-cbe1-4755-b7ed-5193d4e8a1ce,Annotation,,TBMacs,Annotation (GC),Polygon,806.25,1090.4,0,0,0,0,0,0,0,0,33.48,39
Tonsil_flip.ome.tif,5f847ac2-a6da-41ce-a8f3-360f87745249,Annotation,,TBMacs,Annotation (GC),Polygon,994.75,1056.3,0,0,0,0,0,0,0,0,32.43,48.75
Tonsil_flip.ome.tif,ab3f8de0-ee93-483c-99df-894e8caa0bec,Annotation,,TBMacs,Annotation (GC),Polygon,903.12,906.07,0,0,0,0,0,0,0,0,32.11,37.05
Tonsil_flip.ome.tif,01b88308-dbb0-4106-952c-1599d1aff8a2,Annotation,,TBMacs,Annotation (GC),Polygon,1094.9,1062.3,0,0,0,0,0,0,0,0,32,29.9
Tonsil_flip.ome.tif,21072365-8ae3-4412-bc2f-82acab0755f3,Annotation,,TBMacs,Annotation (GC),Polygon,830.92,892.19,0,0,0,0,0,0,0,0,31.48,37.05
Tonsil_flip.ome.tif,9cd2d9ae-33f2-47fc-adbc-ce89b58ba254,Annotation,,TBMacs,Annotation (GC),Polygon,1284.7,1104.7,0,0,0,0,0,0,0,0,30.1,29.25
Tonsil_flip.ome.tif,42175904-33a4-4d36-8ac0-c4569568fcc8,Annotation,,TBMacs,Annotation (GC),Polygon,846.92,968.73,0,0,0,0,0,0,0,0,30.1,32.5
Tonsil_flip.ome.tif,d8887b9f-7c77-47b9-875c-f668b44a3aea,Annotation,,TBMacs,Annotation (GC),Polygon,1013.9,1261,0,0,0,0,0,0,0,0,29.94,32.96
Tonsil_flip.ome.tif,7198d751-d2d8-4d9a-adea-9ba575d7f9ad,Annotation,,TBMacs,Annotation (GC),Polygon,1060.5,803.75,0,0,0,0,0,0,0,0,29.89,29.25
Tonsil_flip.ome.tif,7a15078e-408a-40d4-9d22-2d97f2f26bb7,Annotation,,TBMacs,Annotation (GC),Polygon,1000.9,1137.2,0,0,0,0,0,0,0,0,29.57,50.05
Tonsil_flip.ome.tif,da14121c-dd25-4aed-875c-99aeccf41d0c,Annotation,,TBMacs,Annotation (GC),Polygon,896.03,953.45,0,0,0,0,0,0,0,0,29.15,37.05
Tonsil_flip.ome.tif,f7520ad0-f6c7-4942-8ad2-c435059108a9,Annotation,,TBMacs,Annotation (GC),Polygon,780.25,1031.7,0,0,0,0,0,0,0,0,29.05,35.75
Tonsil_flip.ome.tif,b9bf03d0-7b31-467d-841b-3859aea20020,Annotation,,TBMacs,Annotation (GC),Polygon,1123.7,865.9,0,0,0,0,0,0,0,0,29.05,29.9
Tonsil_flip.ome.tif,e3e3864f-cbb3-4cf0-b6e6-5b95497c77a7,Annotation,,TBMacs,Annotation (GC),Polygon,967.4,785.26,0,0,0,0,0,0,0,0,28.85,38.2
Tonsil_flip.ome.tif,c5dc0848-f66c-4c06-b664-b92db952e584,Annotation,,TBMacs,Annotation (GC),Polygon,1151.9,828.08,0,0,0,0,0,0,0,0,27.46,33.15
Tonsil_flip.ome.tif,9f2531db-d5d1-4a44-8af1-dfeed6eada61,Annotation,,TBMacs,Annotation (GC),Polygon,780.68,1057.3,0,0,0,0,0,0,0,0,26.51,35.1
Tonsil_flip.ome.tif,c99de9af-7949-4d7e-bf78-613087ce7e4e,Annotation,,TBMacs,Annotation (GC),Polygon,1117.9,1168.2,0,0,0,0,0,0,0,0,26.3,33.15
Tonsil_flip.ome.tif,3635d34b-451e-443e-a050-5bcc2d9b5d23,Annotation,,TBMacs,Annotation (GC),Polygon,851.69,1026.8,0,0,0,0,0,0,0,0,25.56,26.65
Tonsil_flip.ome.tif,8e9d101d-065c-4ce8-89b4-cafd373ca298,Annotation,,TBMacs,Annotation (GC),Polygon,981.71,1051.7,0,0,0,0,0,0,0,0,25.35,32.5
Tonsil_flip.ome.tif,2404244d-a3ae-44f5-8c50-ed90f74a1dc9,Annotation,,TBMacs,Annotation (GC),Polygon,856.27,1145.4,0,0,0,0,0,0,0,0,23.77,30.55
Tonsil_flip.ome.tif,1bd0ab76-501d-44f2-af7c-41f90a497060,Annotation,,TBMacs,Annotation (GC),Polygon,816.85,1059.6,0,0,0,0,0,0,0,0,23.34,27.95
Tonsil_flip.ome.tif,e75261b6-704e-47da-862e-b3740ff72409,Annotation,,TBMacs,Annotation (GC),Polygon,1084.1,952.53,0,0,0,0,0,0,0,0,23.24,27.3
Tonsil_flip.ome.tif,dde40eb5-7994-4e31-804c-4fc84a9f6b88,Annotation,,TBMacs,Annotation (GC),Polygon,1001,1095.4,0,0,0,0,0,0,0,0,23.03,32.5
Tonsil_flip.ome.tif,7e421c6b-c909-48c4-b814-cdcf2212d21d,Annotation,,TBMacs,Annotation (GC),Polygon,1198.8,1085.6,0,0,0,0,0,0,0,0,23.03,31.85
Tonsil_flip.ome.tif,c9c0799d-8a0d-43c4-9c61-01e434b69339,Annotation,,TBMacs,Annotation (GC),Polygon,1192.7,1016,0,0,0,0,0,0,0,0,22.92,28.6
Tonsil_flip.ome.tif,b2499158-0974-4da9-965d-1ee5c3084bfd,Annotation,,TBMacs,Annotation (GC),Polygon,883.18,1048,0,0,0,0,0,0,0,0,22.5,24.7
Tonsil_flip.ome.tif,07adc819-9203-4268-8184-e3929b338f5f,Annotation,,TBMacs,Annotation (GC),Polygon,1148.5,1184.5,0,0,0,0,0,0,0,0,21.65,29.25
Tonsil_flip.ome.tif,b7ade1be-e1f4-49d4-8cd6-11d40f475c24,Annotation,,TBMacs,Annotation (GC),Polygon,1013.1,1119.4,0,0,0,0,0,0,0,0,20.07,30.55
Tonsil_flip.ome.tif,d2f3876a-57d9-474a-8a34-da7797f57708,Annotation,,GC,Annotation,Polygon,767.56,1490.1,3266,1591,174,294,210,331,47,145,188162.2,1635.1
Tonsil_flip.ome.tif,fb598f18-5d48-4f79-ac3a-64c3bf642281,Annotation,,TBMacs,Annotation (GC),Polygon,548.94,1473.4,0,0,0,0,0,0,0,0,891.91,290.53
Tonsil_flip.ome.tif,b03f7aef-27cc-4cc1-9848-cb2e80f2640c,Annotation,,TBMacs,Annotation (GC),Polygon,555.5,1532.4,0,0,0,0,0,0,0,0,609.67,236.6
Tonsil_flip.ome.tif,4bfd5bd2-3803-4f97-b335-a860c3837db9,Annotation,,TBMacs,Annotation (GC),Polygon,1040.1,1396,0,0,0,0,0,0,0,0,477.21,144.95
Tonsil_flip.ome.tif,a013a546-ce9d-4432-8446-c02f8fc2cc80,Annotation,,TBMacs,Annotation (GC),Polygon,752.34,1337.3,0,0,0,0,0,0,0,0,436.02,193.7
Tonsil_flip.ome.tif,3e4d65ab-7954-4754-8d7c-2f22c4db72b2,Annotation,,TBMacs,Annotation (GC),Polygon,595.83,1490.1,0,0,0,0,0,0,0,0,388.38,191.1
Tonsil_flip.ome.tif,1752ac8a-ddcd-4bbb-b0e2-b26945d8a2bb,Annotation,,TBMacs,Annotation (GC),Polygon,519.13,1579.2,0,0,0,0,0,0,0,0,380.78,183.95
Tonsil_flip.ome.tif,c1d155ee-0691-48ee-b556-c5dd7c710799,Annotation,,TBMacs,Annotation (GC),Polygon,925.16,1321.7,0,0,0,0,0,0,0,0,368.42,152.75
Tonsil_flip.ome.tif,ffae9838-8920-47cf-8aff-b042cd464357,Annotation,,TBMacs,Annotation (GC),Polygon,871.36,1390.6,0,0,0,0,0,0,0,0,360.39,99.45
Tonsil_flip.ome.tif,d7bf7af0-c932-41b9-946d-f185036569ee,Annotation,,TBMacs,Annotation (GC),Polygon,828.21,1408.2,0,0,0,0,0,0,0,0,327.44,124.15
Tonsil_flip.ome.tif,fb2c0cef-9d27-4cfa-8ca7-c38de91e55d3,Annotation,,TBMacs,Annotation (GC),Polygon,746,1554.1,0,0,0,0,0,0,0,0,313.71,169.65
Tonsil_flip.ome.tif,fcdc242d-c1ad-410e-ae3c-2058896ad019,Annotation,,TBMacs,Annotation (GC),Polygon,621.43,1507.8,0,0,0,0,0,0,0,0,308,160.55
Tonsil_flip.ome.tif,a655f649-f36f-4623-98ae-a0e859c78a46,Annotation,,TBMacs,Annotation (GC),Polygon,977.6,1481,0,0,0,0,0,0,0,0,306.63,217.75
Tonsil_flip.ome.tif,233e7c63-223c-4a7c-8368-94d11aa5e1b6,Annotation,,TBMacs,Annotation (GC),Polygon,720.56,1394.7,0,0,0,0,0,0,0,0,302.4,159.9
Tonsil_flip.ome.tif,9e3ba4c1-20b7-4f5b-b9da-584fbc1671c5,Annotation,,TBMacs,Annotation (GC),Polygon,586.47,1465.9,0,0,0,0,0,0,0,0,288.57,154.7
Tonsil_flip.ome.tif,d10ff3be-c24c-4074-af3b-55488e26777a,Annotation,,TBMacs,Annotation (GC),Polygon,874.62,1304.6,0,0,0,0,0,0,0,0,254.87,149.5
Tonsil_flip.ome.tif,a64c5fa2-71dd-4a12-897c-fa14bffb132c,Annotation,,TBMacs,Annotation (GC),Polygon,644.41,1335.8,0,0,0,0,0,0,0,0,252.07,103.78
Tonsil_flip.ome.tif,270e4d7c-aa06-435f-90b3-014c852fb789,Annotation,,TBMacs,Annotation (GC),Polygon,849.93,1278.9,0,0,0,0,0,0,0,0,244.47,127.31
Tonsil_flip.ome.tif,b24d73cd-b761-4051-a562-0cfade2274a4,Annotation,,TBMacs,Annotation (GC),Polygon,892.82,1323.1,0,0,0,0,0,0,0,0,242.73,119.6
Tonsil_flip.ome.tif,374e7714-f0b2-48a0-b989-86e8db6ab3f9,Annotation,,TBMacs,Annotation (GC),Polygon,602.44,1361.8,0,0,0,0,0,0,0,0,230.82,127.74
Tonsil_flip.ome.tif,ed446002-15e4-417d-b050-4ca5893259e5,Annotation,,TBMacs,Annotation (GC),Polygon,582.94,1546.8,0,0,0,0,0,0,0,0,230.37,178.75
Tonsil_flip.ome.tif,e7d6f342-b788-4aed-9fb2-b55b49180ce0,Annotation,,TBMacs,Annotation (GC),Polygon,772.65,1602.3,0,0,0,0,0,0,0,0,225.4,178.75
Tonsil_flip.ome.tif,cde8ee93-d283-40b9-a8f5-4d1c366a08bd,Annotation,,TBMacs,Annotation (GC),Polygon,562.75,1701.4,0,0,0,0,0,0,0,0,222.55,106.6
Tonsil_flip.ome.tif,10c9efac-ac90-47f8-aac6-7aab95795049,Annotation,,TBMacs,Annotation (GC),Polygon,517.21,1640.9,0,0,0,0,0,0,0,0,204.59,91.82
Tonsil_flip.ome.tif,e1385b25-d4f4-4199-977a-58bc176be175,Annotation,,TBMacs,Annotation (GC),Polygon,642.94,1487,0,0,0,0,0,0,0,0,203.12,102.7
Tonsil_flip.ome.tif,b5448609-54de-4e96-9543-839f5e0a5549,Annotation,,TBMacs,Annotation (GC),Polygon,775.74,1399.9,0,0,0,0,0,0,0,0,196.46,122.85
Tonsil_flip.ome.tif,5e1a3fe8-22e3-4862-bf55-ce426466c856,Annotation,,TBMacs,Annotation (GC),Polygon,994.08,1522.4,0,0,0,0,0,0,0,0,192.13,78
Tonsil_flip.ome.tif,af5c4d1f-2854-4908-9867-269ff60b2709,Annotation,,TBMacs,Annotation (GC),Polygon,618.26,1451.9,0,0,0,0,0,0,0,0,190.76,83.85
Tonsil_flip.ome.tif,a76070d2-63bd-4f51-b31a-8f5cd06d696e,Annotation,,TBMacs,Annotation (GC),Polygon,765.78,1421.5,0,0,0,0,0,0,0,0,187.91,72.15
Tonsil_flip.ome.tif,e23534fc-d730-414e-a972-087ead3a1951,Annotation,,TBMacs,Annotation (GC),Polygon,890.15,1342.4,0,0,0,0,0,0,0,0,187.06,76.7
Tonsil_flip.ome.tif,5bbf0c31-f832-4b24-bca7-06a8d358f138,Annotation,,TBMacs,Annotation (GC),Polygon,767.9,1300.1,0,0,0,0,0,0,0,0,182.63,131.95
Tonsil_flip.ome.tif,ded5b00f-0d1b-4cba-95c5-ea0d6431090c,Annotation,,TBMacs,Annotation (GC),Polygon,539.68,1682,0,0,0,0,0,0,0,0,179.58,85.17
Tonsil_flip.ome.tif,d706a66a-6e83-4e2e-8084-0aba84b96304,Annotation,,TBMacs,Annotation (GC),Polygon,1018.2,1428.8,0,0,0,0,0,0,0,0,174.49,96.2
Tonsil_flip.ome.tif,ea46a98e-68da-4306-8057-2afbe99387d6,Annotation,,TBMacs,Annotation (GC),Polygon,940.15,1287.1,0,0,0,0,0,0,0,0,164.45,105.82
Tonsil_flip.ome.tif,e7e78d5d-352a-4cd8-a482-1f94eebc028b,Annotation,,TBMacs,Annotation (GC),Polygon,751.7,1436.9,0,0,0,0,0,0,0,0,161.29,94.9
Tonsil_flip.ome.tif,95866e64-3791-4fb3-b539-480ca04ef2ff,Annotation,,TBMacs,Annotation (GC),Polygon,678.84,1396,0,0,0,0,0,0,0,0,158.12,124.8
Tonsil_flip.ome.tif,72f07fa4-cff7-4aa1-b85d-dc2362ca12fa,Annotation,,TBMacs,Annotation (GC),Polygon,863.54,1337.3,0,0,0,0,0,0,0,0,156.54,76.05
Tonsil_flip.ome.tif,4b1a8d8f-45e4-4edd-a8d9-e811ad20314c,Annotation,,TBMacs,Annotation (GC),Polygon,631.23,1574.3,0,0,0,0,0,0,0,0,153.26,120.25
Tonsil_flip.ome.tif,3aada7ee-5a5d-4731-bbd1-215c159045e7,Annotation,,TBMacs,Annotation (GC),Polygon,942.81,1403.6,0,0,0,0,0,0,0,0,144.39,66.3
Tonsil_flip.ome.tif,4acc6bd6-4e00-4d46-9662-2114f411c971,Annotation,,TBMacs,Annotation (GC),Polygon,697.48,1409.3,0,0,0,0,0,0,0,0,144.28,76.05
Tonsil_flip.ome.tif,7533fc79-1a3d-433c-b933-19e5bdb0f479,Annotation,,TBMacs,Annotation (GC),Polygon,985.94,1544.5,0,0,0,0,0,0,0,0,139.11,65.65
Tonsil_flip.ome.tif,fee84957-6c6b-44ee-82fc-f81c1b03291f,Annotation,,TBMacs,Annotation (GC),Polygon,541.13,1440.5,0,0,0,0,0,0,0,0,138.12,90.84
Tonsil_flip.ome.tif,62a8dd60-96d7-4675-9804-b7d6791cc366,Annotation,,TBMacs,Annotation (GC),Polygon,868.84,1633.7,0,0,0,0,0,0,0,0,137.42,133.25
Tonsil_flip.ome.tif,856f58c4-b975-4af1-94e4-d26104eda08b,Annotation,,TBMacs,Annotation (GC),Polygon,661.68,1538.9,0,0,0,0,0,0,0,0,129.71,64.35
Tonsil_flip.ome.tif,d747194c-8ccb-4f29-aedd-9d77f1a3c7b5,Annotation,,TBMacs,Annotation (GC),Polygon,800.41,1278.8,0,0,0,0,0,0,0,0,127.7,70.2
Tonsil_flip.ome.tif,cffea639-1e4a-46f6-b4c5-d98a8a85c73c,Annotation,,TBMacs,Annotation (GC),Polygon,570.65,1393,0,0,0,0,0,0,0,0,126.64,62.4
Tonsil_flip.ome.tif,21d9a216-5783-4a75-b3d5-1e5ba91a6b9f,Annotation,,TBMacs,Annotation (GC),Polygon,797.1,1462.1,0,0,0,0,0,0,0,0,120.73,83.85
Tonsil_flip.ome.tif,54e7eac6-cdcf-4a07-b9b5-6fd02cbe3339,Annotation,,TBMacs,Annotation (GC),Polygon,683.49,1629.3,0,0,0,0,0,0,0,0,116.08,94.9
Tonsil_flip.ome.tif,e272270e-9fe1-4040-895c-234f192b4738,Annotation,,TBMacs,Annotation (GC),Polygon,665.65,1636.8,0,0,0,0,0,0,0,0,114.39,66.95
Tonsil_flip.ome.tif,35d13366-5990-4e74-832e-ba592d0814d1,Annotation,,TBMacs,Annotation (GC),Polygon,1004.5,1403.1,0,0,0,0,0,0,0,0,114.29,67.6
Tonsil_flip.ome.tif,3d37cb30-c83c-444f-950a-190bb665064a,Annotation,,TBMacs,Annotation (GC),Polygon,976.37,1459.5,0,0,0,0,0,0,0,0,110.27,97.5
Tonsil_flip.ome.tif,31c43250-0b76-4136-9460-7c580ac73c1e,Annotation,,TBMacs,Annotation (GC),Polygon,970.29,1571.9,0,0,0,0,0,0,0,0,107.21,98.8
Tonsil_flip.ome.tif,d7125e28-e8be-4220-bf58-1b589e80e3dc,Annotation,,TBMacs,Annotation (GC),Polygon,750.08,1308.5,0,0,0,0,0,0,0,0,107.21,96.2
Tonsil_flip.ome.tif,3ca7766b-ae18-479f-9e58-3a79fbe29b21,Annotation,,TBMacs,Annotation (GC),Polygon,810.86,1484.8,0,0,0,0,0,0,0,0,104.46,101.4
Tonsil_flip.ome.tif,d8e86878-6730-48d6-a39c-38ca056b7eca,Annotation,,TBMacs,Annotation (GC),Polygon,627.47,1419.8,0,0,0,0,0,0,0,0,102.67,51.35
Tonsil_flip.ome.tif,37b0d01f-b47a-4c5c-a41d-44e27a34c39f,Annotation,,TBMacs,Annotation (GC),Polygon,706.98,1513.2,0,0,0,0,0,0,0,0,101.29,58.5
Tonsil_flip.ome.tif,3bc82f28-df74-4c10-8daf-6ff619a2982e,Annotation,,TBMacs,Annotation (GC),Polygon,720.13,1517.2,0,0,0,0,0,0,0,0,100.45,56.55
Tonsil_flip.ome.tif,1179452c-a2c7-49e3-b785-31f4a314bc7c,Annotation,,TBMacs,Annotation (GC),Polygon,597.51,1718.3,0,0,0,0,0,0,0,0,96.81,73.07
Tonsil_flip.ome.tif,b401f474-c0b2-4cf9-b366-b285c091e204,Annotation,,TBMacs,Annotation (GC),Polygon,850.06,1304.9,0,0,0,0,0,0,0,0,94.32,70.85
Tonsil_flip.ome.tif,9eac0f34-4be2-44a9-b80b-195a8bf374cd,Annotation,,TBMacs,Annotation (GC),Polygon,786.42,1586.6,0,0,0,0,0,0,0,0,93.9,51.35
Tonsil_flip.ome.tif,f702b409-b817-4a39-aea3-82424ce2e161,Annotation,,TBMacs,Annotation (GC),Polygon,1036.6,1463.3,0,0,0,0,0,0,0,0,92,70.2
Tonsil_flip.ome.tif,77095808-a86f-424c-8994-b919e847ee05,Annotation,,TBMacs,Annotation (GC),Polygon,809.79,1435.4,0,0,0,0,0,0,0,0,91.58,86.45
Tonsil_flip.ome.tif,2dc82154-4d05-4f29-883a-b278db1865be,Annotation,,TBMacs,Annotation (GC),Polygon,1019.8,1414.3,0,0,0,0,0,0,0,0,85.77,65.65
Tonsil_flip.ome.tif,d0df6535-9b93-4d29-91fb-03991dfd0438,Annotation,,TBMacs,Annotation (GC),Polygon,687.62,1423.3,0,0,0,0,0,0,0,0,85.66,53.3
Tonsil_flip.ome.tif,a8ccb820-3119-4d1e-86aa-559d19e4827d,Annotation,,TBMacs,Annotation (GC),Polygon,546.9,1406.8,0,0,0,0,0,0,0,0,82.2,71.59
Tonsil_flip.ome.tif,20bdb520-971f-48f1-bd5c-a0d0c26e6610,Annotation,,TBMacs,Annotation (GC),Polygon,752.14,1284,0,0,0,0,0,0,0,0,81.98,80.58
Tonsil_flip.ome.tif,af79d411-306c-474d-80a8-1ebca9d8f410,Annotation,,TBMacs,Annotation (GC),Polygon,696.62,1603.4,0,0,0,0,0,0,0,0,80.59,86.45
Tonsil_flip.ome.tif,0079fd31-7a5d-4625-b16f-3e79ab92c6c3,Annotation,,TBMacs,Annotation (GC),Polygon,734.11,1525.1,0,0,0,0,0,0,0,0,78.48,51.35
Tonsil_flip.ome.tif,7823e220-44ed-4b4e-b700-8f3b4b428bba,Annotation,,TBMacs,Annotation (GC),Polygon,699.82,1321.8,0,0,0,0,0,0,0,0,78.37,83.85
Tonsil_flip.ome.tif,076e209f-3aed-4fdc-af34-e5abb85d8b42,Annotation,,TBMacs,Annotation (GC),Polygon,678.54,1436.3,0,0,0,0,0,0,0,0,77.63,50.7
Tonsil_flip.ome.tif,9e5f855c-7ea8-48d5-b12b-da641c803262,Annotation,,TBMacs,Annotation (GC),Polygon,663.66,1568.5,0,0,0,0,0,0,0,0,73.52,46.8
Tonsil_flip.ome.tif,6f1f13de-1c7d-46e4-9781-4bc02f6fbfbc,Annotation,,TBMacs,Annotation (GC),Polygon,784.07,1499.7,0,0,0,0,0,0,0,0,69.29,53.95
Tonsil_flip.ome.tif,4c378182-7753-4f96-9498-fafd252c5dca,Annotation,,TBMacs,Annotation (GC),Polygon,932.97,1572.1,0,0,0,0,0,0,0,0,69.18,61.1
Tonsil_flip.ome.tif,e7e618cb-0b7a-44b1-8fb7-d3dafa1da49c,Annotation,,TBMacs,Annotation (GC),Polygon,807.76,1330.7,0,0,0,0,0,0,0,0,62.21,39
Tonsil_flip.ome.tif,a46a9757-dbff-4198-91c6-dfc7ed241f3d,Annotation,,TBMacs,Annotation (GC),Polygon,734.64,1298.3,0,0,0,0,0,0,0,0,58.83,44.2
